X,Y,i,j,WL
43500.000000,5500.000000,43,5,59.528744
43500.000000,6500.000000,43,6,59.528904
43500.000000,7500.000000,43,7,59.529064
43500.000000,8500.000000,43,8,59.529449
43500.000000,9500.000000,43,9,59.529179
44500.000000,500.000000,44,0,58.529266
44500.000000,1500.000000,44,1,58.529705
44500.000000,2500.000000,44,2,58.529034
44500.000000,3500.000000,44,3,58.529270
44500.000000,4500.000000,44,4,58.529091
44500.000000,5500.000000,44,5,58.528828
44500.000000,6500.000000,44,6,58.528915
44500.000000,7500.000000,44,7,58.529121
44500.000000,8500.000000,44,8,58.529522
44500.000000,9500.000000,44,9,58.529289
45500.000000,500.000000,45,0,57.529087
45500.000000,1500.000000,45,1,57.529449
45500.000000,2500.000000,45,2,57.529160
45500.000000,3500.000000,45,3,57.529255
45500.000000,4500.000000,45,4,57.529079
45500.000000,5500.000000,45,5,57.529015
45500.000000,6500.000000,45,6,57.528927
45500.000000,7500.000000,45,7,57.529152
45500.000000,8500.000000,45,8,57.529613
45500.000000,9500.000000,45,9,57.529297
46500.000000,500.000000,46,0,56.528881
46500.000000,1500.000000,46,1,56.529305
46500.000000,2500.000000,46,2,56.529213
46500.000000,3500.000000,46,3,56.529362
46500.000000,4500.000000,46,4,56.529263
46500.000000,5500.000000,46,5,56.529148
46500.000000,6500.000000,46,6,56.528934
46500.000000,7500.000000,46,7,56.529011
46500.000000,8500.000000,46,8,56.529690
46500.000000,9500.000000,46,9,56.529274
47500.000000,500.000000,47,0,55.528854
47500.000000,1500.000000,47,1,55.529423
47500.000000,2500.000000,47,2,55.529392
47500.000000,3500.000000,47,3,55.529438
47500.000000,4500.000000,47,4,55.529366
47500.000000,5500.000000,47,5,55.529182
47500.000000,6500.000000,47,6,55.528999
47500.000000,7500.000000,47,7,55.528904
47500.000000,8500.000000,47,8,55.529526
47500.000000,9500.000000,47,9,55.529182
48500.000000,500.000000,48,0,54.528900
48500.000000,1500.000000,48,1,54.529598
48500.000000,2500.000000,48,2,54.529427
48500.000000,3500.000000,48,3,54.529404
48500.000000,4500.000000,48,4,54.529621
48500.000000,5500.000000,48,5,54.529343
48500.000000,6500.000000,48,6,54.529087
48500.000000,7500.000000,48,7,54.528996
48500.000000,8500.000000,48,8,54.529572
48500.000000,9500.000000,48,9,54.529060
49500.000000,500.000000,49,0,53.528946
49500.000000,1500.000000,49,1,53.529778
49500.000000,2500.000000,49,2,53.529373
49500.000000,3500.000000,49,3,53.529457
49500.000000,4500.000000,49,4,53.529793
49500.000000,5500.000000,49,5,53.529354
49500.000000,6500.000000,49,6,53.529179
49500.000000,7500.000000,49,7,53.529175
49500.000000,8500.000000,49,8,53.529839
49500.000000,9500.000000,49,9,53.529198
50500.000000,500.000000,50,0,52.528973
50500.000000,1500.000000,50,1,52.529785
50500.000000,2500.000000,50,2,52.529346
50500.000000,3500.000000,50,3,52.529228
50500.000000,4500.000000,50,4,52.529816
50500.000000,5500.000000,50,5,52.529289
50500.000000,6500.000000,50,6,52.529385
50500.000000,7500.000000,50,7,52.529346
50500.000000,8500.000000,50,8,52.529991
50500.000000,9500.000000,50,9,52.529259
51500.000000,500.000000,51,0,51.528992
51500.000000,1500.000000,51,1,51.529884
51500.000000,2500.000000,51,2,51.529297
51500.000000,3500.000000,51,3,51.529263
51500.000000,4500.000000,51,4,51.530037
51500.000000,5500.000000,51,5,51.529205
51500.000000,6500.000000,51,6,51.529457
51500.000000,7500.000000,51,7,51.529396
51500.000000,8500.000000,51,8,51.530190
51500.000000,9500.000000,51,9,51.529373
52500.000000,500.000000,52,0,50.529026
52500.000000,1500.000000,52,1,50.529850
52500.000000,2500.000000,52,2,50.529160
52500.000000,3500.000000,52,3,50.529327
52500.000000,4500.000000,52,4,50.530025
52500.000000,5500.000000,52,5,50.529190
52500.000000,6500.000000,52,6,50.529564
52500.000000,7500.000000,52,7,50.529591
52500.000000,8500.000000,52,8,50.530434
52500.000000,9500.000000,52,9,50.529434
53500.000000,500.000000,53,0,49.529228
53500.000000,1500.000000,53,1,49.530132
53500.000000,2500.000000,53,2,49.529095
53500.000000,3500.000000,53,3,49.529179
53500.000000,4500.000000,53,4,49.529995
53500.000000,5500.000000,53,5,49.529388
53500.000000,6500.000000,53,6,49.529739
53500.000000,7500.000000,53,7,49.529686
53500.000000,8500.000000,53,8,49.530453
53500.000000,9500.000000,53,9,49.529358
54500.000000,500.000000,54,0,48.529388
54500.000000,1500.000000,54,1,48.530453
54500.000000,2500.000000,54,2,48.529167
54500.000000,3500.000000,54,3,48.529404
54500.000000,4500.000000,54,4,48.529881
54500.000000,5500.000000,54,5,48.529449
54500.000000,6500.000000,54,6,48.529793
54500.000000,7500.000000,54,7,48.529648
54500.000000,8500.000000,54,8,48.530605
54500.000000,9500.000000,54,9,48.529381
55500.000000,500.000000,55,0,47.529469
55500.000000,1500.000000,55,1,47.530602
55500.000000,2500.000000,55,2,47.529320
55500.000000,3500.000000,55,3,47.529587
55500.000000,4500.000000,55,4,47.530003
55500.000000,5500.000000,55,5,47.529526
